"CustomerID2","State","CustomerLifetimeValue","Response","Coverage","Education","EffectiveToDate","EmploymentStatus","Gender","Income","LocationCode","MaritalStatus","MonthlyPremiumAuto","MonthsSinceLastClaim","MonthsSincePolicyInception","NumberofOpenComplaints","NumberofPolicies","PolicyType","Policy","RenewOfferType","SalesChannel","TotalClaimAmount","VehicleClass","VehicleSize","pred","Error"
"JG76775","Washington",30061.69259,"No","Extended","High School or Below","1/29/11","Employed","M",48258,"Suburban","Married",249,12,86,0,2,"Personal Auto","Personal L1","Offer1","Branch",1195.2,"Luxury Car","Medsize",39167.7901564767,30.2913667925201
"VG74039","Oregon",2388.949198,"No","Basic","Bachelor","02-02-11","Unemployed","F",0,"Suburban","Married",65,8,5,0,1,"Personal Auto","Personal L2","Offer1","Agent",455.644704,"Four-Door Car","Small",3731.22411803361,56.1868339920058
"LX97765","Arizona",4347.591949,"No","Premium","College","1/29/11","Employed","F",81412,"Urban","Divorced",109,1,29,0,1,"Personal Auto","Personal L3","Offer1","Branch",344.294164,"Two-Door Car","Large",5779.82796338443,32.9432023792819
"JP82211","California",33873.18123,"No","Basic","College","2/18/11","Employed","F",59744,"Urban","Married",105,1,79,0,2,"Personal Auto","Personal L2","Offer1","Agent",476.486416,"SUV","Small",6498.80143630164,80.8143162221034
"UE76013","Washington",5039.869278,"No","Extended","Master","02-04-11","Employed","F",35984,"Rural","Married",128,7,68,3,1,"Personal Auto","Personal L3","Offer2","Call Center",275.577631,"SUV","Medsize",6277.65289682425,24.5598357923174
"KZ29413","Oregon",15672.69696,"No","Extended","Master","1/29/11","Unemployed","M",0,"Suburban","Married",139,4,35,0,2,"Personal Auto","Personal L3","Offer1","Branch",667.2,"SUV","Medsize",8547.69056145463,45.4612656438766
"GC42314","Arizona",8296.176276,"No","Basic","Doctor","2/27/11","Unemployed","M",0,"Suburban","Married",111,3,59,0,9,"Personal Auto","Personal L3","Offer3","Web",672.91665,"SUV","Medsize",14156.5155600781,70.6390400723698
"OW85480","California",5348.071007,"No","Basic","Master","01-04-11","Medical Leave","M",25545,"Suburban","Married",69,19,49,0,9,"Personal Auto","Personal L3","Offer1","Agent",331.2,"Four-Door Car","Medsize",7192.27141813809,34.4834690624759
"SW93780","Arizona",2398.740007,"No","Basic","Master","1/23/11","Retired","M",24182,"Suburban","Divorced",66,12,32,0,1,"Personal Auto","Personal L3","Offer4","Web",316.8,"Four-Door Car","Large",3450.35028857266,43.8401109959332
"ZW51071","Oregon",6622.05254,"No","Extended","High School or Below","1/14/11","Employed","F",80979,"Rural","Divorced",84,32,27,2,3,"Personal Auto","Personal L3","Offer1","Agent",25.961213,"Four-Door Car","Medsize",5497.01877842513,16.9892001728948
"KM52241","Arizona",8430.059143,"No","Basic","High School or Below","02-04-11","Unemployed","F",0,"Rural","Married",74,20,3,0,2,"Personal Auto","Personal L1","Offer1","Branch",47.502366,"Four-Door Car","Medsize",4134.36899300606,50.9568210272987
"PE66545","Oregon",2545.518369,"No","Basic","Bachelor","02-01-11","Employed","M",29250,"Suburban","Married",64,27,30,0,1,"Personal Auto","Personal L3","Offer4","Agent",308.240792,"Two-Door Car","Small",3615.84459329854,42.0474759614097
"GG70928","California",5004.583872,"No","Basic","Master","2/14/11","Employed","F",33566,"Urban","Married",63,25,56,1,4,"Personal Auto","Personal L3","Offer1","Call Center",205.043307,"Four-Door Car","Medsize",4749.54414031758,5.09612263887382
"MH85165","California",6767.806751,"No","Extended","High School or Below","1/31/11","Employed","M",39650,"Suburban","Married",86,18,8,0,6,"Personal Auto","Personal L1","Offer2","Branch",922.335972,"Four-Door Car","Medsize",6559.27699189507,3.08120144054233
"RW65977","Arizona",2191.133237,"No","Basic","College","1/29/11","Unemployed","M",0,"Suburban","Single",61,9,16,1,1,"Special Auto","Special L2","Offer1","Agent",439.2,"Four-Door Car","Medsize",3467.62001944089,58.2569220751084
"KN78424","California",15477.27854,"No","Premium","College","1/17/11","Employed","M",51675,"Suburban","Married",196,11,86,0,5,"Corporate Auto","Corporate L1","Offer1","Branch",940.8,"Sports Car","Medsize",-41490.3171041624,368.072432740248
"GZ22403","Oregon",4068.092649,"No","Basic","High School or Below","1/26/11","Unemployed","M",0,"Suburban","Married",63,3,35,4,4,"Personal Auto","Personal L3","Offer4","Web",753.22565,"Two-Door Car","Medsize",3794.78724617891,6.71826888918743
"NU26460","Oregon",17712.20524,"No","Extended","College","1/27/11","Unemployed","F",0,"Suburban","Single",84,17,5,0,2,"Corporate Auto","Corporate L3","Offer1","Branch",633.294203,"Four-Door Car","Small",4690.00487772354,73.5210561633965
"TA78865","Nevada",20534.39224,"No","Extended","High School or Below","1/29/11","Unemployed","M",0,"Suburban","Single",93,24,25,0,2,"Special Auto","Special L3","Offer3","Agent",669.6,"Four-Door Car","Small",4640.05155538058,77.4035116250386
"EQ62488","Oregon",15031.5645,"No","Basic","College","1/15/11","Employed","F",59456,"Suburban","Married",189,11,7,0,8,"Personal Auto","Personal L3","Offer2","Call Center",907.2,"Luxury Car","Large",24359.4011603676,62.0549954089452
"OA92714","California",5055.902381,"No","Basic","Bachelor","01-10-11","Employed","F",88989,"Urban","Married",63,19,28,1,3,"Personal Auto","Personal L3","Offer3","Call Center",232.745161,"Four-Door Car","Small",4440.96154179912,12.162830546567
"DR84620","California",8071.334962,"No","Basic","Bachelor","02-07-11","Employed","M",72149,"Rural","Married",101,18,43,0,6,"Personal Auto","Personal L2","Offer2","Call Center",69.310166,"SUV","Medsize",8171.42814492571,1.24010691412198
"KZ26788","Washington",4118.588554,"Yes","Premium","Bachelor","1/28/11","Employed","F",69379,"Suburban","Single",103,14,79,0,1,"Personal Auto","Personal L2","Offer1","Branch",494.4,"Two-Door Car","Medsize",5508.63981472083,33.7506707090419
"ZK38095","California",2369.439009,"No","Basic","Bachelor","2/14/11","Unemployed","F",0,"Suburban","Single",68,35,35,0,1,"Personal Auto","Personal L2","Offer1","Call Center",487.345606,"Four-Door Car","Small",3689.98423572182,55.7324000198318
"NF90665","Oregon",5143.88351,"No","Basic","Bachelor","02-05-11","Employed","M",39268,"Urban","Married",66,30,96,1,9,"Personal Auto","Personal L1","Offer1","Agent",188.870427,"Four-Door Car","Medsize",7535.43677836545,46.4931459609482
"KK27683","Nevada",4013.849907,"No","Basic","High School or Below","01-04-11","Disabled","F",15413,"Suburban","Married",106,4,67,0,1,"Personal Auto","Personal L1","Offer2","Branch",508.8,"SUV","Large",4911.65627734781,22.3677115774078
"KF70569","Nevada",3890.87081,"No","Extended","High School or Below","02-12-11","Employed","M",91182,"Urban","Married",96,8,90,0,1,"Personal Auto","Personal L1","Offer2","Agent",249.140907,"Four-Door Car","Medsize",4732.32030161581,21.6262511069035
"HS94778","Oregon",11793.12528,"No","Basic","College","02-07-11","Employed","F",32214,"Urban","Married",100,5,6,0,2,"Personal Auto","Personal L3","Offer2","Call Center",296.560998,"SUV","Medsize",5331.11487626019,54.7947236234211
"KY57676","California",8400.788878,"No","Basic","High School or Below","1/30/11","Employed","M",20870,"Suburban","Divorced",72,20,90,0,2,"Personal Auto","Personal L2","Offer3","Agent",345.6,"Four-Door Car","Medsize",4018.28856328806,52.1677235121196
"JL42497","Nevada",2729.126448,"No","Basic","High School or Below","02-09-11","Employed","F",66900,"Suburban","Married",68,15,20,0,1,"Personal Auto","Personal L2","Offer4","Branch",326.4,"Four-Door Car","Small",3805.96962826496,39.4574308220166
"HN63935","Arizona",3433.82408,"No","Extended","Master","02-08-11","Employed","M",85367,"Rural","Married",85,27,20,0,1,"Personal Auto","Personal L2","Offer4","Agent",67.975243,"Four-Door Car","Large",4510.89725405502,31.3665799109608
"FM61329","California",13610.10746,"No","Basic","College","02-06-11","Employed","M",50144,"Suburban","Married",114,0,35,0,2,"Personal Auto","Personal L3","Offer2","Web",786.934186,"SUV","Medsize",5759.68578817325,57.6808206320125
"NK91656","Oregon",2913.323811,"No","Extended","Master","01-03-11","Disabled","M",20075,"Suburban","Divorced",79,7,2,1,1,"Personal Auto","Personal L3","Offer1","Web",483.731784,"Two-Door Car","Medsize",4303.06689234231,47.7030076812944
"BL55947","California",5815.261714,"No","Basic","College","1/18/11","Employed","M",76675,"Rural","Married",72,5,38,0,9,"Personal Auto","Personal L2","Offer4","Agent",141.718568,"Four-Door Car","Small",7354.16303441011,26.4631481108626
"LA60344","Arizona",18690.34066,"No","Basic","College","2/19/11","Unemployed","M",0,"Suburban","Single",68,6,94,0,2,"Personal Auto","Personal L2","Offer1","Agent",326.4,"Four-Door Car","Small",3840.63747879208,79.451217349871
"NP33989","Oregon",12362.08766,"No","Premium","Bachelor","01-07-11","Unemployed","F",0,"Rural","Married",113,4,92,0,2,"Personal Auto","Personal L3","Offer3","Branch",217.92632,"Four-Door Car","Medsize",5564.56807718263,54.9868256056144
"RW50070","Arizona",8935.274872,"No","Extended","High School or Below","2/26/11","Employed","M",63326,"Suburban","Married",225,5,99,0,1,"Personal Auto","Personal L3","Offer2","Branch",1080,"Luxury Car","Medsize",11080.5135586352,24.0086479416273
"WZ13788","Nevada",10097.68732,"No","Extended","High School or Below","2/19/11","Employed","F",48999,"Suburban","Married",86,6,65,3,2,"Corporate Auto","Corporate L3","Offer1","Web",412.8,"Four-Door Car","Medsize",5057.20275100965,49.9172177673486
"ZJ77881","Oregon",9452.996411,"No","Premium","Bachelor","1/22/11","Employed","F",91942,"Suburban","Married",117,34,61,0,3,"Personal Auto","Personal L3","Offer3","Agent",561.6,"Four-Door Car","Medsize",7499.64986019936,20.6637817880436
"EW13798","California",4014.453113,"Yes","Extended","Doctor","01-08-11","Employed","F",37384,"Suburban","Married",99,9,17,0,1,"Personal Auto","Personal L3","Offer2","Agent",475.2,"Four-Door Car","Medsize",4734.32142401082,17.9319147776235
"RO18530","Washington",2540.689797,"No","Basic","Master","2/28/11","Employed","M",42557,"Rural","Single",65,4,35,0,1,"Personal Auto","Personal L3","Offer4","Agent",57.562324,"Four-Door Car","Large",3551.14845644062,39.7710362214919
"FA82777","Arizona",4165.994433,"No","Basic","High School or Below","02-07-11","Unemployed","F",0,"Suburban","Single",64,27,32,3,5,"Personal Auto","Personal L1","Offer1","Agent",575.890362,"Four-Door Car","Small",4437.07435240378,6.50696787438017
"IM90123","California",15261.41386,"No","Extended","Bachelor","01-07-11","Employed","F",59797,"Suburban","Married",127,4,50,0,2,"Personal Auto","Personal L2","Offer3","Call Center",609.6,"SUV","Medsize",8890.28546928209,41.7466458164572
"BE33446","Arizona",5015.009472,"Yes","Extended","Bachelor","02-03-11","Employed","F",48567,"Suburban","Single",130,12,15,0,1,"Personal Auto","Personal L1","Offer2","Agent",624,"SUV","Medsize",6716.1793565818,33.9215687244429
"YW11227","California",5325.394799,"No","Basic","Bachelor","1/18/11","Employed","M",62470,"Urban","Married",66,34,84,0,4,"Personal Auto","Personal L3","Offer3","Agent",243.766542,"Two-Door Car","Medsize",4779.38899330455,10.2528699993844
"UF32671","Washington",5291.395332,"No","Basic","College","2/26/11","Employed","F",57338,"Suburban","Single",66,9,85,0,3,"Personal Auto","Personal L1","Offer1","Call Center",316.8,"Four-Door Car","Small",4518.35526238715,14.6093803450642
"FY82691","California",6245.575806,"No","Extended","College","01-08-11","Employed","F",39608,"Rural","Married",78,14,15,1,7,"Corporate Auto","Corporate L3","Offer2","Agent",22.961216,"Four-Door Car","Medsize",6890.30477027711,10.3229707604818
"MB83471","Oregon",7815.46882,"No","Premium","High School or Below","01-05-11","Unemployed","M",0,"Suburban","Divorced",112,27,46,0,4,"Personal Auto","Personal L3","Offer4","Agent",574.102379,"Four-Door Car","Small",5747.81411933084,26.455926679382
"GA63091","California",9747.99401,"No","Extended","College","1/31/11","Unemployed","M",0,"Suburban","Divorced",92,7,89,0,2,"Personal Auto","Personal L3","Offer1","Agent",514.360634,"Four-Door Car","Medsize",4776.51362948349,51.000035242292
"SH13204","California",4741.808942,"No","Basic","High School or Below","1/20/11","Unemployed","F",0,"Suburban","Single",65,2,73,0,8,"Personal Auto","Personal L1","Offer2","Agent",731.289267,"Two-Door Car","Medsize",5368.47510524804,13.2157615566797
"GL49408","California",6762.082924,"No","Extended","Doctor","2/22/11","Employed","M",40372,"Rural","Married",85,15,17,0,4,"Corporate Auto","Corporate L2","Offer3","Branch",76.975713,"Four-Door Car","Medsize",5917.88559306498,12.4842794804955
"CS26667","Washington",22332.43946,"Yes","Extended","College","01-11-11","Employed","M",49078,"Suburban","Single",97,10,3,0,2,"Special Auto","Special L3","Offer2","Branch",484.013411,"Four-Door Car","Medsize",4818.35503872457,78.4244124008271
"OP75571","Arizona",8012.841201,"No","Basic","College","2/24/11","Employed","F",40635,"Suburban","Divorced",102,4,45,0,6,"Personal Auto","Personal L3","Offer3","Call Center",489.6,"SUV","Medsize",8932.25638495286,11.4742718704836
"DQ15807","Oregon",2749.189304,"No","Extended","High School or Below","1/28/11","Unemployed","M",0,"Suburban","Single",80,15,83,0,1,"Personal Auto","Personal L2","Offer1","Call Center",824.487259,"Four-Door Car","Large",4190.39646981011,52.4229875226558
"YT25875","California",2776.582901,"No","Basic","College","02-08-11","Employed","F",50985,"Urban","Divorced",71,7,31,0,1,"Personal Auto","Personal L2","Offer4","Agent",307.68931,"Two-Door Car","Medsize",3748.83797275479,35.0162450184586
"TL59568","Arizona",12836.00951,"No","Premium","High School or Below","2/28/11","Unemployed","M",0,"Suburban","Married",116,6,28,0,2,"Personal Auto","Personal L2","Offer3","Agent",835.2,"Two-Door Car","Medsize",5571.26638494316,56.596585717681
"SQ60915","Arizona",3895.961837,"No","Extended","High School or Below","2/26/11","Employed","M",35970,"Suburban","Divorced",98,29,81,0,1,"Corporate Auto","Corporate L3","Offer3","Call Center",470.4,"Four-Door Car","Large",4795.27991185165,23.0833389154589
"ZH28312","California",5560.278162,"No","Basic","Bachelor","2/14/11","Unemployed","F",0,"Rural","Married",74,29,52,0,8,"Corporate Auto","Corporate L2","Offer1","Branch",65.953005,"Four-Door Car","Medsize",6774.24114421867,21.8327743118164
"XL66550","Oregon",7769.841954,"No","Basic","Bachelor","1/17/11","Employed","M",74365,"Suburban","Divorced",193,11,85,0,1,"Corporate Auto","Corporate L1","Offer1","Call Center",926.4,"Luxury Car","Small",7556.68876341138,2.74334010718046
"AL27471","Oregon",3911.118202,"No","Extended","Doctor","02-07-11","Employed","M",30821,"Urban","Married",97,27,59,0,1,"Personal Auto","Personal L3","Offer2","Web",451.319227,"Four-Door Car","Medsize",4552.66300121173,16.40310433174
"WR58220","Oregon",8401.788653,"No","Extended","Bachelor","1/30/11","Unemployed","M",0,"Suburban","Single",124,15,86,0,8,"Personal Auto","Personal L2","Offer2","Web",595.2,"SUV","Medsize",14253.4873627279,69.6482493360324
"ML23548","Arizona",10548.53703,"No","Extended","Doctor","1/15/11","Employed","F",27458,"Suburban","Married",131,18,62,1,3,"Personal Auto","Personal L1","Offer3","Call Center",730.373515,"Sports Car","Medsize",10609.1065445009,0.574198245014037
"UE19977","California",4379.770178,"No","Premium","College","2/22/11","Employed","F",47747,"Rural","Divorced",111,31,76,0,1,"Personal Auto","Personal L3","Offer3","Web",165.588524,"Two-Door Car","Medsize",5445.54271754874,24.3339832053795
"WC83942","Oregon",20885.55547,"No","Extended","Bachelor","1/23/11","Medical Leave","M",16113,"Suburban","Married",81,27,19,0,2,"Corporate Auto","Corporate L2","Offer2","Web",494.890996,"Four-Door Car","Small",4226.05620429588,79.765650904683
"HZ62410","Oregon",2771.963072,"No","Extended","Bachelor","01-03-11","Unemployed","M",0,"Suburban","Single",79,6,55,0,1,"Personal Auto","Personal L3","Offer1","Agent",379.2,"Four-Door Car","Medsize",4170.15659637135,50.4405537900092
"YI89801","California",2570.235172,"No","Basic","High School or Below","2/17/11","Employed","F",49304,"Suburban","Single",65,28,48,0,1,"Corporate Auto","Corporate L2","Offer1","Agent",312,"Four-Door Car","Medsize",3919.09842959501,52.4801493765806
"IG85969","Arizona",5062.37379,"No","Basic","College","1/21/11","Unemployed","F",0,"Suburban","Single",72,22,58,0,5,"Personal Auto","Personal L3","Offer3","Call Center",345.6,"Two-Door Car","Large",4776.61679085761,5.64472342415452
"QV47358","Arizona",8133.157212,"No","Basic","Bachelor","1/25/11","Employed","F",32021,"Suburban","Single",70,12,58,0,2,"Personal Auto","Personal L2","Offer1","Call Center",336,"Four-Door Car","Small",4230.48894384981,47.9846653202773
"SJ16410","Arizona",7532.262392,"No","Extended","Bachelor","2/19/11","Employed","M",41458,"Rural","Single",98,6,67,0,3,"Personal Auto","Personal L3","Offer3","Agent",191.100227,"Four-Door Car","Medsize",5684.05489035809,24.5372161172305
"EZ75048","California",3087.249746,"No","Extended","Doctor","01-10-11","Employed","M",41273,"Urban","Married",77,16,19,0,1,"Personal Auto","Personal L3","Offer2","Call Center",221.226696,"Four-Door Car","Medsize",4146.41728674946,34.3078023448468
"CN31328","Arizona",5480.701059,"No","Basic","College","01-06-11","Employed","F",46946,"Suburban","Divorced",70,10,37,0,9,"Personal Auto","Personal L3","Offer2","Web",336,"Four-Door Car","Medsize",6758.09601430588,23.307145227493
"TW53467","California",4566.377261,"No","Basic","Bachelor","01-12-11","Unemployed","M",0,"Suburban","Single",66,27,28,0,3,"Personal Auto","Personal L1","Offer3","Agent",475.2,"Four-Door Car","Small",3927.40497611342,13.9929806138411
"OO11531","Nevada",2540.551456,"No","Basic","Master","1/23/11","Employed","F",37125,"Urban","Married",63,29,78,0,1,"Personal Auto","Personal L2","Offer2","Agent",290.911693,"Four-Door Car","Large",3616.582223657,42.3542205813524
